City Name,Country Code,Year,Population,Size Category
Gono/Sanye,ZWE,2025,15.836,Fewer than 300 000
Manhenga,ZWE,2025,14.926,Fewer than 300 000
Buhera Ward 33,ZWE,2025,13.573,Fewer than 300 000
Makaba,ZWE,2025,13.603,Fewer than 300 000
Plumtree,ZWE,2025,14.133,Fewer than 300 000
Chisina 3,ZWE,2025,12.94,Fewer than 300 000
Masvingo North,ZWE,2025,0.0,Fewer than 300 000
Chitepo,ZWE,2025,13.059,Fewer than 300 000
Madziwa Township,ZWE,2025,14.058,Fewer than 300 000
Banket,ZWE,2025,13.391,Fewer than 300 000
Ntabeni North,ZWE,2025,12.493,Fewer than 300 000
Hwange North,ZWE,2025,11.957,Fewer than 300 000
Ntabazinduna,ZWE,2025,12.827,Fewer than 300 000
Silobela,ZWE,2025,12.123,Fewer than 300 000
Kotwa,ZWE,2025,11.908,Fewer than 300 000
Njelele 3,ZWE,2025,11.247,Fewer than 300 000
Ntabeni South,ZWE,2025,11.537,Fewer than 300 000
Guruve,ZWE,2025,11.619,Fewer than 300 000
Chireya 3,ZWE,2025,10.729,Fewer than 300 000
Lal Bagh,ZWE,2025,10.622,Fewer than 300 000
Blantyre,MWI,2025,1307.829,1 to 5 million
Lilongwe,MWI,2025,1382.862,1 to 5 million
Zomba,MWI,2025,539.895,500 000 to 1 million
Phalombe,MWI,2025,474.614,300 000 to 500 000
Mzuzu,MWI,2025,307.087,300 000 to 500 000
Lilongwe West,MWI,2025,0.0,Fewer than 300 000
Mangochi,MWI,2025,103.0,Fewer than 300 000
Karungu,MWI,2025,107.603,Fewer than 300 000
Karonga,MWI,2025,91.485,Fewer than 300 000
Salima,MWI,2025,87.086,Fewer than 300 000
Nkhulambe,MWI,2025,0.0,Fewer than 300 000
Luchenza,MWI,2025,79.072,Fewer than 300 000
Thondwe,MWI,2025,0.0,Fewer than 300 000
Balaka,MWI,2025,79.501,Fewer than 300 000
Ntaja,MWI,2025,76.478,Fewer than 300 000
Liwonde,MWI,2025,69.435,Fewer than 300 000
Vila Pereira de Eça ,MWI,2025,64.042,Fewer than 300 000
Nkopola,MWI,2025,67.918,Fewer than 300 000
Kilupula TA west,MWI,2025,124.06,Fewer than 300 000
Kyungu TA west,MWI,2025,0.0,Fewer than 300 000
Namadzi,MWI,2025,47.554,Fewer than 300 000
Mchinji,MWI,2025,49.91,Fewer than 300 000
Lumbadzi,MWI,2025,49.553,Fewer than 300 000
Dedza,MWI,2025,48.748,Fewer than 300 000
Ntcheu,MWI,2025,45.714,Fewer than 300 000
Nkhotakota,MWI,2025,41.759,Fewer than 300 000
Ntambanyama,MWI,2025,42.613,Fewer than 300 000
Makwasa,MWI,2025,40.241,Fewer than 300 000
Mzimba,MWI,2025,44.072,Fewer than 300 000
Nsanje,MWI,2025,39.497,Fewer than 300 000
Nkhate,MWI,2025,38.038,Fewer than 300 000
Malindi,MWI,2025,40.047,Fewer than 300 000
Chitipa,MWI,2025,37.307,Fewer than 300 000
Nselema,MWI,2025,43.256,Fewer than 300 000
Mponela,MWI,2025,38.261,Fewer than 300 000
Namnja,MWI,2025,38.588,Fewer than 300 000
Bangula,MWI,2025,33.74,Fewer than 300 000
Chigukumile,MWI,2025,0.0,Fewer than 300 000
Mwanza,MWI,2025,33.396,Fewer than 300 000
Ruo/Muloza,MWI,2025,33.6,Fewer than 300 000
Mabuka 2,MWI,2025,35.024,Fewer than 300 000
Mposa,MWI,2025,33.562,Fewer than 300 000
Chikwawa,MWI,2025,28.742,Fewer than 300 000
Qawāsim ,MWI,2025,29.453,Fewer than 300 000
Mulanje,MWI,2025,28.668,Fewer than 300 000
SW Mulanje,MWI,2025,0.0,Fewer than 300 000
Nkalo main,MWI,2025,28.76,Fewer than 300 000
Rhumpi,MWI,2025,27.547,Fewer than 300 000
Maganga,MWI,2025,59.507,Fewer than 300 000
Khonjeni,MWI,2025,33.583,Fewer than 300 000
Nkhata bay,MWI,2025,27.48,Fewer than 300 000
Uliwa,MWI,2025,27.684,Fewer than 300 000
South of Mount Mulanje,MWI,2025,27.049,Fewer than 300 000
Senga,MWI,2025,0.0,Fewer than 300 000
Ntchisi,MWI,2025,26.444,Fewer than 300 000
Chimaliro 2,MWI,2025,0.0,Fewer than 300 000
Mtakataka,MWI,2025,26.987,Fewer than 300 000
Thyolo,MWI,2025,29.843,Fewer than 300 000
Chia,MWI,2025,24.534,Fewer than 300 000
Kuntumanji north,MWI,2025,26.314,Fewer than 300 000
Chikumbu south,MWI,2025,24.103,Fewer than 300 000
Nsonde 1,MWI,2025,26.481,Fewer than 300 000
Mwambo 3/Kuntumanji,MWI,2025,0.0,Fewer than 300 000
Nkanda north,MWI,2025,25.023,Fewer than 300 000
Mphuka north,MWI,2025,23.392,Fewer than 300 000
Dwangwa,MWI,2025,23.179,Fewer than 300 000
Nkulambe,MWI,2025,23.843,Fewer than 300 000
Kunthembwe,MWI,2025,24.836,Fewer than 300 000
Nchalo,MWI,2025,27.084,Fewer than 300 000
Mwambo 3,MWI,2025,0.0,Fewer than 300 000
Malajira,MWI,2025,22.153,Fewer than 300 000
Juma south,MWI,2025,22.372,Fewer than 300 000
Chimaliro 3,MWI,2025,0.0,Fewer than 300 000
Kamwendo,MWI,2025,21.172,Fewer than 300 000
Kalembo,MWI,2025,21.59,Fewer than 300 000
Ekwendeni,MWI,2025,21.062,Fewer than 300 000
Mkhumba 2,MWI,2025,0.0,Fewer than 300 000
Chibwana/Ngongondo,MWI,2025,21.371,Fewer than 300 000
Mitundu,MWI,2025,20.32,Fewer than 300 000
Idulusi,MWI,2025,24.499,Fewer than 300 000
Neno 2,MWI,2025,20.274,Fewer than 300 000
Chintheche,MWI,2025,19.58,Fewer than 300 000
Liwaladzi,MWI,2025,19.376,Fewer than 300 000
Mtokoma,MWI,2025,0.0,Fewer than 300 000
Mkhumba 4,MWI,2025,22.485,Fewer than 300 000
Muona,MWI,2025,17.952,Fewer than 300 000
Nkanda 2,MWI,2025,19.027,Fewer than 300 000
Madisi,MWI,2025,18.243,Fewer than 300 000
STA Makwangwala 2,MWI,2025,18.599,Fewer than 300 000
Lirangwe,MWI,2025,25.803,Fewer than 300 000
Dzimphutsi,MWI,2025,22.888,Fewer than 300 000
Chombo/Lozi,MWI,2025,17.224,Fewer than 300 000
Monkey Bay,MWI,2025,33.271,Fewer than 300 000
Chipalanje,MWI,2025,17.7,Fewer than 300 000
Mlowe/Chiweta,MWI,2025,18.34,Fewer than 300 000
Nansadi,MWI,2025,0.0,Fewer than 300 000
Neno 1,MWI,2025,19.658,Fewer than 300 000
Nambazu,MWI,2025,0.0,Fewer than 300 000
Mlolo south,MWI,2025,15.799,Fewer than 300 000
Citsulu,MWI,2025,16.621,Fewer than 300 000
Mabuka 3,MWI,2025,21.836,Fewer than 300 000
Makoko,MWI,2025,15.831,Fewer than 300 000
Juma 3,MWI,2025,26.111,Fewer than 300 000
Jalasi 2,MWI,2025,27.622,Fewer than 300 000
Thomo,MWI,2025,16.576,Fewer than 300 000
Mkanda,MWI,2025,15.682,Fewer than 300 000
Lobi,MWI,2025,15.443,Fewer than 300 000
Chamba southeast,MWI,2025,25.527,Fewer than 300 000
Mponda,MWI,2025,15.432,Fewer than 300 000
Mangoma,MWI,2025,0.0,Fewer than 300 000
Ngwata,MWI,2025,15.089,Fewer than 300 000
Mbisa,MWI,2025,14.106,Fewer than 300 000
Nazombe northeast,MWI,2025,14.895,Fewer than 300 000
Kalembo 1,MWI,2025,14.259,Fewer than 300 000
Ulongwe,MWI,2025,14.058,Fewer than 300 000
Golomoti,MWI,2025,14.071,Fewer than 300 000
Nsonde 2,MWI,2025,13.869,Fewer than 300 000
Namitele,MWI,2025,13.162,Fewer than 300 000
Thambani,MWI,2025,14.006,Fewer than 300 000
Mwambo 2,MWI,2025,0.0,Fewer than 300 000
Bunda,MWI,2025,13.055,Fewer than 300 000
Biti Kalanje,MWI,2025,13.515,Fewer than 300 000
Kawinga,MWI,2025,13.873,Fewer than 300 000
Kawinga TA 2,MWI,2025,13.847,Fewer than 300 000
Mabuka southwest,MWI,2025,12.814,Fewer than 300 000
Ngabu 1,MWI,2025,11.51,Fewer than 300 000
Kabudula 1,MWI,2025,13.167,Fewer than 300 000
Masenjere,MWI,2025,15.31,Fewer than 300 000
Dzoole,MWI,2025,12.26,Fewer than 300 000
Kandeu,MWI,2025,12.733,Fewer than 300 000
Kliwawa,MWI,2025,12.585,Fewer than 300 000
Chimombo 2,MWI,2025,11.928,Fewer than 300 000
Nyungwe,MWI,2025,12.274,Fewer than 300 000
Magomero,MWI,2025,11.789,Fewer than 300 000
Mponda east,MWI,2025,12.856,Fewer than 300 000
Miseu Folo,MWI,2025,16.54,Fewer than 300 000
Mavwere south,MWI,2025,10.636,Fewer than 300 000
Mbiza (east),MWI,2025,0.0,Fewer than 300 000
Ngodzi,MWI,2025,12.131,Fewer than 300 000
Malembo,MWI,2025,12.339,Fewer than 300 000
Mkukula north,MWI,2025,12.533,Fewer than 300 000
Khombe,MWI,2025,12.241,Fewer than 300 000
Sorgin,MWI,2025,15.677,Fewer than 300 000
Bweteka,MWI,2025,15.361,Fewer than 300 000
Dowa,MWI,2025,11.802,Fewer than 300 000
Khongoni south,MWI,2025,11.551,Fewer than 300 000
Mtosa,MWI,2025,11.652,Fewer than 300 000
Fukamalaza southeast,MWI,2025,11.055,Fewer than 300 000
Maputo,MOZ,2025,2981.351,1 to 5 million
Nampula,MOZ,2025,1044.408,1 to 5 million
Cidade da Beira,MOZ,2025,803.868,500 000 to 1 million
Chimoio,MOZ,2025,476.27,300 000 to 500 000
Nacala Porto,MOZ,2025,304.785,300 000 to 500 000
Quelimane,MOZ,2025,253.782,Fewer than 300 000
Pemba,MOZ,2025,321.575,300 000 to 500 000
Lichinga,MOZ,2025,266.667,Fewer than 300 000
Tete,MOZ,2025,468.246,300 000 to 500 000
Xai-Xai,MOZ,2025,206.881,Fewer than 300 000
Maxixe,MOZ,2025,195.984,Fewer than 300 000
Mocuba,MOZ,2025,199.959,Fewer than 300 000
Tete (west),MOZ,2025,0.0,Fewer than 300 000
Milange,MOZ,2025,170.58,Fewer than 300 000
Montepuez,MOZ,2025,171.841,Fewer than 300 000
Bilene Macia,MOZ,2025,135.318,Fewer than 300 000
Cuamba,MOZ,2025,128.852,Fewer than 300 000
Cidade de Inhambane ,MOZ,2025,103.694,Fewer than 300 000
Vila de Manhica,MOZ,2025,97.456,Fewer than 300 000
Vila de Namialo,MOZ,2025,98.649,Fewer than 300 000
Vila de Massinga,MOZ,2025,154.693,Fewer than 300 000
Cidade de Chibuto,MOZ,2025,78.898,Fewer than 300 000
Cidade de Manica,MOZ,2025,94.399,Fewer than 300 000
Vila de Chokwe,MOZ,2025,101.414,Fewer than 300 000
Vila de Moatize,MOZ,2025,84.286,Fewer than 300 000
Vila de Marromeu,MOZ,2025,83.967,Fewer than 300 000
Vila de Catandica,MOZ,2025,90.334,Fewer than 300 000
Vila de Mocimboa da Praia,MOZ,2025,79.663,Fewer than 300 000
Cidade de gurué,MOZ,2025,73.355,Fewer than 300 000
Nerrir-Mutonga,MOZ,2025,78.483,Fewer than 300 000
Cidade de Vilankulo,MOZ,2025,68.871,Fewer than 300 000
Vila de Alto Molocue,MOZ,2025,68.791,Fewer than 300 000
Angoche,MOZ,2025,65.939,Fewer than 300 000
Vila de Gondola,MOZ,2025,71.317,Fewer than 300 000
Mepera,MOZ,2025,83.442,Fewer than 300 000
Carapira,MOZ,2025,79.217,Fewer than 300 000
Eduardo Mondlane ,MOZ,2025,66.897,Fewer than 300 000
Vila de Caia,MOZ,2025,62.539,Fewer than 300 000
Vila de Morrumbala,MOZ,2025,68.985,Fewer than 300 000
Vila de Nhamatanda,MOZ,2025,63.293,Fewer than 300 000
Vila de Chiure,MOZ,2025,62.518,Fewer than 300 000
Vila de Ulongoe,MOZ,2025,67.765,Fewer than 300 000
Vila de Mueda,MOZ,2025,60.634,Fewer than 300 000
Alua,MOZ,2025,56.8,Fewer than 300 000
Tambarara,MOZ,2025,59.32,Fewer than 300 000
Vila de Namacurra,MOZ,2025,52.632,Fewer than 300 000
Vila de Nametil,MOZ,2025,51.287,Fewer than 300 000
Vila de Homoine,MOZ,2025,52.067,Fewer than 300 000
Vila de Namapa,MOZ,2025,63.935,Fewer than 300 000
Thlatlhene Sede,MOZ,2025,56.504,Fewer than 300 000
Vila de Marrupa,MOZ,2025,54.577,Fewer than 300 000
Bie ,MOZ,2025,0.0,Fewer than 300 000
Cidade de ilha de moçambique (lumbo),MOZ,2025,40.774,Fewer than 300 000
Vila de Maganja da Costa,MOZ,2025,36.574,Fewer than 300 000
Vila de Moma,MOZ,2025,42.669,Fewer than 300 000
Vila de Mandimba,MOZ,2025,46.463,Fewer than 300 000
Vila de Malema,MOZ,2025,41.344,Fewer than 300 000
Guro sede,MOZ,2025,40.852,Fewer than 300 000
Maguiguane,MOZ,2025,39.637,Fewer than 300 000
Muindji,MOZ,2025,33.963,Fewer than 300 000
Vila de Mandlakazi,MOZ,2025,35.579,Fewer than 300 000
Vila de Nacala A Velha,MOZ,2025,39.499,Fewer than 300 000
Palma sede,MOZ,2025,39.973,Fewer than 300 000
Nihoma,MOZ,2025,40.705,Fewer than 300 000
Vila de Mossuril,MOZ,2025,34.988,Fewer than 300 000
Vila de Inharrime,MOZ,2025,35.076,Fewer than 300 000
Yacub Ossumane,MOZ,2025,31.982,Fewer than 300 000
Nhamizara,MOZ,2025,36.344,Fewer than 300 000
Uahala 2,MOZ,2025,69.552,Fewer than 300 000
Vila de Messica,MOZ,2025,35.737,Fewer than 300 000
Muzingane,MOZ,2025,29.281,Fewer than 300 000
Marimba,MOZ,2025,30.162,Fewer than 300 000
Caroa,MOZ,2025,26.187,Fewer than 300 000
Chicumbane,MOZ,2025,28.097,Fewer than 300 000
Vila de Songo,MOZ,2025,28.78,Fewer than 300 000
Namiraua A,MOZ,2025,30.827,Fewer than 300 000
Bairro Rovuma 1/2,MOZ,2025,0.0,Fewer than 300 000
Vila de Pebane,MOZ,2025,25.152,Fewer than 300 000
Nantide,MOZ,2025,28.78,Fewer than 300 000
Carangache,MOZ,2025,29.299,Fewer than 300 000
Mazeze,MOZ,2025,25.731,Fewer than 300 000
Napuco,MOZ,2025,27.976,Fewer than 300 000
Vila de Quissico,MOZ,2025,24.112,Fewer than 300 000
Murrua,MOZ,2025,30.243,Fewer than 300 000
Furquia,MOZ,2025,25.135,Fewer than 300 000
Verde,MOZ,2025,29.19,Fewer than 300 000
Nulone,MOZ,2025,25.44,Fewer than 300 000
Vila de Inhassoro,MOZ,2025,26.461,Fewer than 300 000
Namuana,MOZ,2025,25.148,Fewer than 300 000
Vila de Iapala,MOZ,2025,25.996,Fewer than 300 000
Funganha,MOZ,2025,23.259,Fewer than 300 000
7 de Setembro,MOZ,2025,29.441,Fewer than 300 000
Cidade de Inhambane-Tofo,MOZ,2025,24.601,Fewer than 300 000
Mbiluane,MOZ,2025,0.0,Fewer than 300 000
Nacare,MOZ,2025,27.56,Fewer than 300 000
Mieze sede,MOZ,2025,26.191,Fewer than 300 000
Vila de Inhaminga,MOZ,2025,24.708,Fewer than 300 000
Mintande sede,MOZ,2025,29.23,Fewer than 300 000
Vila de Insaca,MOZ,2025,27.017,Fewer than 300 000
Mpuaia,MOZ,2025,23.587,Fewer than 300 000
Nicurupo,MOZ,2025,24.674,Fewer than 300 000
Vila de Moamba,MOZ,2025,25.234,Fewer than 300 000
Bairro Murrimo Sede,MOZ,2025,26.181,Fewer than 300 000
Uahala 1,MOZ,2025,29.063,Fewer than 300 000
Betula sede,MOZ,2025,20.351,Fewer than 300 000
Tombua,MOZ,2025,20.351,Fewer than 300 000
Vila de Xinavane,MOZ,2025,22.779,Fewer than 300 000
Napula,MOZ,2025,22.61,Fewer than 300 000
Vila de Ribaue,MOZ,2025,24.253,Fewer than 300 000
Dabane,MOZ,2025,23.248,Fewer than 300 000
Vila de Macomia,MOZ,2025,23.977,Fewer than 300 000
Marriebe,MOZ,2025,20.713,Fewer than 300 000
Sualehe,MOZ,2025,20.841,Fewer than 300 000
Espungabera sede,MOZ,2025,25.097,Fewer than 300 000
Madendere,MOZ,2025,24.811,Fewer than 300 000
Vila de Machipanda,MOZ,2025,20.683,Fewer than 300 000
Maneia,MOZ,2025,22.864,Fewer than 300 000
Haque,MOZ,2025,0.0,Fewer than 300 000
Nancuenhe,MOZ,2025,23.273,Fewer than 300 000
Ginama,MOZ,2025,23.277,Fewer than 300 000
Magige sede,MOZ,2025,22.455,Fewer than 300 000
Mucarara,MOZ,2025,21.193,Fewer than 300 000
Tubruto,MOZ,2025,21.099,Fewer than 300 000
Bairro Icidua,MOZ,2025,21.731,Fewer than 300 000
Vila de Magude,MOZ,2025,18.064,Fewer than 300 000
3 de Fevereiro ,MOZ,2025,21.31,Fewer than 300 000
Chapala,MOZ,2025,19.212,Fewer than 300 000
Sambane,MOZ,2025,20.14,Fewer than 300 000
Hokwe,MOZ,2025,17.141,Fewer than 300 000
Comone,MOZ,2025,17.977,Fewer than 300 000
Macheme,MOZ,2025,18.624,Fewer than 300 000
Luenha-Sede,MOZ,2025,19.839,Fewer than 300 000
Tetete,MOZ,2025,19.603,Fewer than 300 000
Guarneia,MOZ,2025,17.932,Fewer than 300 000
Manganha,MOZ,2025,19.345,Fewer than 300 000
Dondo ,MOZ,2025,15.623,Fewer than 300 000
Patricio,MOZ,2025,17.612,Fewer than 300 000
Chamissava,MOZ,2025,0.0,Fewer than 300 000
Ndenganamane,MOZ,2025,18.863,Fewer than 300 000
Faina,MOZ,2025,16.984,Fewer than 300 000
Maquival ,MOZ,2025,14.948,Fewer than 300 000
Netia,MOZ,2025,16.503,Fewer than 300 000
Nivale,MOZ,2025,16.133,Fewer than 300 000
Vila de Mutuali,MOZ,2025,16.268,Fewer than 300 000
Cuacua,MOZ,2025,14.768,Fewer than 300 000
Muambula,MOZ,2025,16.566,Fewer than 300 000
3 de Fevereiro ,MOZ,2025,15.631,Fewer than 300 000
Bura,MOZ,2025,14.473,Fewer than 300 000
Tumanha 1,MOZ,2025,15.314,Fewer than 300 000
Congerenje sede,MOZ,2025,22.409,Fewer than 300 000
Guilundo 1,MOZ,2025,16.921,Fewer than 300 000
Magumeto,MOZ,2025,13.954,Fewer than 300 000
Nkuero,MOZ,2025,17.258,Fewer than 300 000
Furancungo-Sede,MOZ,2025,16.921,Fewer than 300 000
Mulevala,MOZ,2025,17.603,Fewer than 300 000
Mucuala,MOZ,2025,15.353,Fewer than 300 000
Mao Tse Tung,MOZ,2025,14.063,Fewer than 300 000
Macatagem,MOZ,2025,16.805,Fewer than 300 000
Vila de Namaacha,MOZ,2025,15.481,Fewer than 300 000
Vila de Nhamayabwe,MOZ,2025,15.58,Fewer than 300 000
Morimone,MOZ,2025,13.521,Fewer than 300 000
Currucuro 1,MOZ,2025,15.928,Fewer than 300 000
Mutubua,MOZ,2025,13.483,Fewer than 300 000
Muehiua,MOZ,2025,13.462,Fewer than 300 000
Muatide sede,MOZ,2025,15.166,Fewer than 300 000
Vila de Ressano Garcia,MOZ,2025,15.778,Fewer than 300 000
Vila de Metangula,MOZ,2025,15.035,Fewer than 300 000
Manono,MOZ,2025,15.379,Fewer than 300 000
Chave,MOZ,2025,15.476,Fewer than 300 000
Mucuache,MOZ,2025,14.319,Fewer than 300 000
Muanalavo 1,MOZ,2025,13.049,Fewer than 300 000
Furvela,MOZ,2025,12.754,Fewer than 300 000
Miengueleue,MOZ,2025,14.361,Fewer than 300 000
Gondo,MOZ,2025,12.571,Fewer than 300 000
Fingoe-Sede ,MOZ,2025,12.851,Fewer than 300 000
Ruace Sede,MOZ,2025,15.084,Fewer than 300 000
Metuchira,MOZ,2025,12.806,Fewer than 300 000
Milossa,MOZ,2025,14.557,Fewer than 300 000
Bairro Nahenrengue,MOZ,2025,13.289,Fewer than 300 000
Nabula,MOZ,2025,12.103,Fewer than 300 000
Mundinwe,MOZ,2025,11.987,Fewer than 300 000
Pavo,MOZ,2025,12.535,Fewer than 300 000
25 de Setembro ,MOZ,2025,14.414,Fewer than 300 000
Manhaca,MOZ,2025,12.997,Fewer than 300 000
Tica sede ,MOZ,2025,12.418,Fewer than 300 000
Mucuatia,MOZ,2025,14.916,Fewer than 300 000
Bairro Malulo,MOZ,2025,15.646,Fewer than 300 000
Mapne,MOZ,2025,13.916,Fewer than 300 000
Chimonzo,MOZ,2025,0.0,Fewer than 300 000
Koca Missava,MOZ,2025,11.6,Fewer than 300 000
Chissano sede,MOZ,2025,11.27,Fewer than 300 000
Meta,MOZ,2025,12.349,Fewer than 300 000
Sulemane,MOZ,2025,11.248,Fewer than 300 000
Matope Bairro 1,MOZ,2025,13.372,Fewer than 300 000
Capelelene,MOZ,2025,13.048,Fewer than 300 000
Apia,MOZ,2025,0.0,Fewer than 300 000
Nhassacara,MOZ,2025,11.512,Fewer than 300 000
Voabil,MOZ,2025,11.001,Fewer than 300 000
Acibuji/Acibuti,MOZ,2025,13.758,Fewer than 300 000
Maua,MOZ,2025,13.178,Fewer than 300 000
N'mange ,MOZ,2025,12.252,Fewer than 300 000
Chaimite Sede ,MOZ,2025,11.782,Fewer than 300 000
Canhona,MOZ,2025,12.217,Fewer than 300 000
Metoro,MOZ,2025,12.739,Fewer than 300 000
Quissico,MOZ,2025,17.472,Fewer than 300 000
Mpeme,MOZ,2025,11.992,Fewer than 300 000
Vila de Buzi,MOZ,2025,10.874,Fewer than 300 000
Chitambo,MOZ,2025,15.554,Fewer than 300 000
Nanjua,MOZ,2025,12.754,Fewer than 300 000
Mataia,MOZ,2025,11.839,Fewer than 300 000
Bairro Campo 1,MOZ,2025,14.682,Fewer than 300 000
Milamba sede,MOZ,2025,12.659,Fewer than 300 000
Chinhacanine,MOZ,2025,11.999,Fewer than 300 000
Samanhanga 1,MOZ,2025,12.605,Fewer than 300 000
Bairro Herois Mocambicanos,MOZ,2025,0.0,Fewer than 300 000
Uarrica,MOZ,2025,13.357,Fewer than 300 000
Mpene centro,MOZ,2025,17.333,Fewer than 300 000
Chimbua,MOZ,2025,12.064,Fewer than 300 000
Piluela,MOZ,2025,11.624,Fewer than 300 000
Mpire,MOZ,2025,13.281,Fewer than 300 000
Caincha,MOZ,2025,10.78,Fewer than 300 000
Domue sede,MOZ,2025,14.813,Fewer than 300 000
Bungue,MOZ,2025,13.337,Fewer than 300 000
Made,MOZ,2025,10.394,Fewer than 300 000
Matuve,MOZ,2025,10.3,Fewer than 300 000
OUA,MOZ,2025,10.248,Fewer than 300 000
Namatil,MOZ,2025,11.622,Fewer than 300 000
Mphende sede,MOZ,2025,12.494,Fewer than 300 000
Mepina,MOZ,2025,12.313,Fewer than 300 000
Vilalo,MOZ,2025,12.5,Fewer than 300 000
Junta,MOZ,2025,12.564,Fewer than 300 000
Quissimajulo,MOZ,2025,11.799,Fewer than 300 000
Jangamo sede ,MOZ,2025,11.15,Fewer than 300 000
Gaborone,BWA,2025,424.239,300 000 to 500 000
Francistown,BWA,2025,107.961,Fewer than 300 000
Maun,BWA,2025,91.626,Fewer than 300 000
Molepolole,BWA,2025,78.839,Fewer than 300 000
Mochudi,BWA,2025,68.36,Fewer than 300 000
Serowe,BWA,2025,58.426,Fewer than 300 000
Tlokweng,BWA,2025,61.406,Fewer than 300 000
Palapye,BWA,2025,58.806,Fewer than 300 000
Kanye,BWA,2025,49.7,Fewer than 300 000
Mahalapye,BWA,2025,49.588,Fewer than 300 000
Selibe Phikwe,BWA,2025,43.73,Fewer than 300 000
Letlhakane,BWA,2025,39.506,Fewer than 300 000
Ramotswa,BWA,2025,35.983,Fewer than 300 000
Lobatse,BWA,2025,29.624,Fewer than 300 000
Tonota,BWA,2025,29.353,Fewer than 300 000
Thamaga,BWA,2025,26.494,Fewer than 300 000
Moshupa,BWA,2025,25.018,Fewer than 300 000
Bobonong,BWA,2025,22.989,Fewer than 300 000
Gabane,BWA,2025,0.0,Fewer than 300 000
Jwaneng,BWA,2025,19.62,Fewer than 300 000
Tutume,BWA,2025,19.796,Fewer than 300 000
Ghanzi,BWA,2025,20.912,Fewer than 300 000
Tlhalogang,BWA,2025,16.516,Fewer than 300 000
Mmadinare,BWA,2025,13.608,Fewer than 300 000
Kopong,BWA,2025,15.284,Fewer than 300 000
Tati Siding,BWA,2025,13.842,Fewer than 300 000
Tsabong,BWA,2025,12.622,Fewer than 300 000
Gumare,BWA,2025,12.557,Fewer than 300 000
Windhoek,NAM,2025,566.166,500 000 to 1 million
Oshakati,NAM,2025,91.61,Fewer than 300 000
Swakopmund,NAM,2025,99.574,Fewer than 300 000
Rundu,NAM,2025,71.321,Fewer than 300 000
Odangua,NAM,2025,71.003,Fewer than 300 000
Walvis Bay,NAM,2025,46.906,Fewer than 300 000
Otjiwarongo,NAM,2025,47.189,Fewer than 300 000
rehoboth,NAM,2025,46.841,Fewer than 300 000
Katima Mulilo,NAM,2025,40.976,Fewer than 300 000
Okanhandja,NAM,2025,38.395,Fewer than 300 000
Keetmanshoop,NAM,2025,30.945,Fewer than 300 000
Gobabis,NAM,2025,32.133,Fewer than 300 000
Tsumeb,NAM,2025,31.418,Fewer than 300 000
Oshikango ,NAM,2025,21.0,Fewer than 300 000
Grootfontein,NAM,2025,18.371,Fewer than 300 000
Outapi,NAM,2025,23.042,Fewer than 300 000
Luderitz,NAM,2025,12.758,Fewer than 300 000
Eenhana,NAM,2025,18.034,Fewer than 300 000
Outjo,NAM,2025,13.907,Fewer than 300 000
Opuwo,NAM,2025,11.3,Fewer than 300 000
Johannesburg,ZAF,2025,11013.991,10 million or more
Cape Town,ZAF,2025,4387.771,1 to 5 million
Durban,ZAF,2025,3516.344,1 to 5 million
Soshanguve,ZAF,2025,1910.863,1 to 5 million
Evaton,ZAF,2025,1092.841,1 to 5 million
Port Elizabeth,ZAF,2025,957.25,500 000 to 1 million
Pietermaritzburg,ZAF,2025,759.702,500 000 to 1 million
Duduza,ZAF,2025,518.981,500 000 to 1 million
Bloemfontein,ZAF,2025,446.968,300 000 to 500 000
Vanderbijlpark,ZAF,2025,450.595,300 000 to 500 000
Newcastle,ZAF,2025,375.057,300 000 to 500 000
Mbombela,ZAF,2025,341.972,300 000 to 500 000
Phuthaditjhaba,ZAF,2025,276.353,Fewer than 300 000
Saulsville,ZAF,2025,0.0,Fewer than 300 000
Mafikeng,ZAF,2025,261.669,Fewer than 300 000
East London,ZAF,2025,255.159,Fewer than 300 000
Rustenburg,ZAF,2025,358.793,300 000 to 500 000
Paarl,ZAF,2025,252.427,Fewer than 300 000
Umtata,ZAF,2025,240.774,Fewer than 300 000
Witbank,ZAF,2025,241.402,Fewer than 300 000
Kimberley,ZAF,2025,248.083,Fewer than 300 000
Kagiso,ZAF,2025,0.0,Fewer than 300 000
Thohoyandou,ZAF,2025,202.925,Fewer than 300 000
Welkom,ZAF,2025,194.639,Fewer than 300 000
Etwatwa,ZAF,2025,0.0,Fewer than 300 000
George,ZAF,2025,194.322,Fewer than 300 000
Thembisile,ZAF,2025,189.01,Fewer than 300 000
Pietersburg,ZAF,2025,191.942,Fewer than 300 000
Mdantsane,ZAF,2025,183.489,Fewer than 300 000
Embalenhle A,ZAF,2025,180.855,Fewer than 300 000
Motherwell,ZAF,2025,169.0,Fewer than 300 000
Potchefstroom,ZAF,2025,188.391,Fewer than 300 000
Empumalanga,ZAF,2025,157.503,Fewer than 300 000
Phalaborwa 1,ZAF,2025,153.481,Fewer than 300 000
Lenasia,ZAF,2025,157.91,Fewer than 300 000
Jouberton,ZAF,2025,143.575,Fewer than 300 000
Randfontein,ZAF,2025,145.875,Fewer than 300 000
KwaGuqa/Hlalanikahle/Vosman,ZAF,2025,149.981,Fewer than 300 000
